year,player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
2021,Malik Davis,57196,HB,FLORIDA,12,31,0,163,7,0,50,33.3,1,3,16.7,1,3,0,50.3,57.1,1,17,14.5,8,55,5,81.8,45,55.4,10,32.3,1,43,35,7,8.6,0.96,0,3.2,4,91.7,100,1,1,0,0,3,0,81.5,69,0,26,7.8,8,103,11,90.3,93,100.3,12,38.7,0,97,64,5.8,8.8,1.04
2021,Blake Corum,129574,HB,MICHIGAN,12,31,0,222,-1.3,1,50,,0,0,33.3,1,0,0,31.6,44.2,0,0,14.6,6,41,2,85.4,35,56.3,4,12.9,0,-2,12,6,-1,-0.06,0,1.4,6,80,,0,0,11.1,2,7,0,58.6,73.8,0,13,13.3,12,90,16,83.3,75,88.3,20,64.5,0,104,74,4.6,6.5,1.39
2021,Demarcus Gregory,84300,WR,USF,12,31,0,327,15.3,0,50,50,1,2,0,0,4,0,74.9,65.3,0,36,0,0,61,4,98.4,60,125,8,25.8,1,80,9,2.3,20,1.33,0,20.5,0,36.4,50,1,2,0,0,4,0,74.9,57.2,2,17,0,0,87,4,96.6,84,14.8,11,35.5,0,58,12,3,14.5,0.69
2021,Chance Luper,124210,WR,MISSOURI,9,31,0,229,4.6,0,80,100,1,1,11.1,1,4,0,58.9,56.8,0,11,0,0,53,8,86.8,46,90.4,10,32.3,0,57,40,5,7.1,1.24,0,3.6,1,76.5,100,2,2,13.3,2,6,0,53.7,59.7,0,52,1.1,1,95,13,95.8,91,121.4,17,54.8,1,147,114,8.8,11.3,1.62
2021,Brandon Lewis,90823,WR,AIR FORCE,10,31,0,101,19.8,0,50,0,0,1,0,0,2,0,70.7,88.1,0,33,0,0,6,2,100,6,95.8,4,12.9,0,52,3,1.5,26,8.67,0,19.8,4,69.6,50,1,2,0,0,14,0,84.7,98,0,92,0,0,45,16,97.8,44,151.7,23,74.2,3,528,249,15.6,33,12
2021,Aron Cruickshank,84516,WR,RUTGERS,6,31,0,278,5,0,100,,0,0,0,0,2,0,70.7,66.8,0,15,0,0,14,2,85.7,12,145.8,2,6.5,1,19,9,4.5,9.5,1.58,0,7,6,65,0,0,1,0,0,5,0,83.3,62.2,1,23,0,0,96,13,95.8,92,55.6,20,64.5,0,97,89,6.8,7.5,1.05
2021,Jeremiah Hunter,131650,WR,CAL,9,31,0,130,16.9,1,50,0,0,1,20,1,3,0,45.4,67.6,1,23,0,0,29,4,96.6,28,30.7,8,25.8,0,51,28,7,12.8,1.82,0,22,2,73.7,66.7,4,6,6.7,1,11,0,69,87.4,1,45,0,0,73,14,97.3,71,111.2,19,61.3,1,310,45,3.2,22.1,4.37
2021,Lincoln Pare,121537,HB,ARK STATE,11,31,0,113,-4.7,0,100,,0,0,0,0,1,0,73.1,67.3,0,83,31.4,16,51,3,58.8,30,158.3,3,9.7,1,89,103,34.3,29.7,2.97,0,-2,6,85,,0,0,5.6,1,6,0,71.9,73.9,0,32,28.4,46,162,17,70.4,114,116.2,20,64.5,1,158,202,11.9,9.3,1.39
2021,Bijan Robinson,123126,HB,TEXAS,10,31,0,311,4.6,1,57.1,100,1,1,33.3,2,4,0,26.2,62.1,0,38,26,19,73,4,63,46,141.4,7,22.6,3,104,63,15.8,26,2.26,0,0.8,3,81.8,,0,0,10,1,4,1,61.4,61.3,0,18,21.2,29,137,9,75.9,104,104.5,11,35.5,0,100,115,12.8,11.1,0.96
2021,Ta'ron Keith,130368,HB,BOWL GREEN,12,31,0,122,1.6,0,60,,0,0,0,0,2,0,74.9,67.3,0,13,7.1,2,28,3,89.3,25,76.3,5,16.1,0,29,28,9.3,9.7,1.16,0,0.8,9,90.5,,0,0,5,1,8,0,74.6,78.1,0,44,6.3,6,96,19,87.5,84,105.2,21,67.7,0,194,183,9.6,10.2,2.31
2021,Luke Grimm,122561,WR,KANSAS,10,31,0,198,5.3,1,50,,0,0,33.3,1,2,0,31.6,58.6,0,16,0,0,21,2,95.2,20,71.9,4,12.9,0,27,16,8,13.5,1.35,0,14.1,2,68.4,66.7,2,3,7.1,1,7,0,67.8,66.1,1,40,0,0,78,13,98.7,77,112.2,19,61.3,2,182,21,1.6,14,2.36
2021,Zavier Betts,129674,WR,NEBRASKA,11,30,0,238,15.5,2,100,,0,0,0,0,3,0,76.3,75.7,0,55,0,0,23,4,91.3,21,118.8,4,13.3,0,95,33,8.3,23.8,4.52,0,12.8,1,66.7,40,2,5,12.5,2,8,0,55.5,60.2,0,30,0,0,111,14,96.4,107,92.6,21,70,0,176,56,4,12.6,1.64
2021,Shaun Shivers,83634,HB,AUBURN,10,30,0,115,-1.1,0,55.6,,0,0,16.7,1,3,0,49.8,56.4,1,18,24.5,12,49,5,73.5,36,26.9,9,30,0,39,55,11,7.8,1.08,0,-4.2,1,90.9,,0,0,0,0,4,0,80.9,70.3,0,19,11.8,8,68,10,86.8,59,123.5,11,36.7,1,70,112,11.2,7,1.19
2021,James Cook,83666,HB,GEORGIA,15,30,0,173,22.5,0,75,,0,0,0,0,3,0,73.1,88,0,53,20,8,40,3,72.5,29,156.3,4,13.3,2,115,35,11.7,38.3,3.97,0,-0.9,6,94.7,,0,0,0,0,5,0,85.1,73.3,0,18,9.2,11,119,18,88.2,105,92.8,19,63.3,0,119,160,8.9,6.6,1.13
2021,Ty Jones,61806,WR,FRESNO ST,13,30,0,169,12.3,0,50,100,1,1,0,0,1,0,73.1,57.2,0,18,0,0,44,3,90.9,40,65.3,6,20,0,31,6,2,10.3,0.78,0,8.7,1,73.3,0,0,1,8.3,1,7,0,64.9,57.4,0,25,0,0,128,11,96.1,123,97.9,15,50,0,125,33,3,11.4,1.02
2021,Jermaine Burton,124017,WR,GEORGIA,14,30,0,173,12.3,0,66.7,100,1,1,0,0,2,0,70.7,59.3,0,21,0,0,46,2,84.8,39,99.3,3,10,0,30,10,5,15,0.77,0,16,1,85.7,66.7,2,3,0,0,14,0,85.5,74.9,1,73,0,0,129,18,95.3,123,138.5,21,70,4,386,86,4.8,21.4,3.14
2021,Israel Abanikanda,122999,HB,PITTSBURGH,13,30,0,268,0.6,1,71.4,0,0,1,0,0,1,0,76.3,56.1,0,7,34.2,26,76,5,60.5,46,74.1,7,23.3,0,8,24,4.8,1.6,0.17,0,2.2,6,89.5,100,1,1,10.5,2,8,0,60,69.3,0,25,30.4,41,135,17,68.9,93,121.5,19,63.3,1,170,130,7.6,10,1.83
2021,Dahu Green,34850,WR,ARK STATE,10,30,0,113,18.9,0,54.5,25,1,4,25,2,5,0,33.8,69,0,39,0,0,38,6,86.8,33,125,11,36.7,2,100,15,2.5,16.7,3.03,0,13.5,1,76.9,,0,0,0,0,8,0,80.9,71.6,1,19,0,0,78,10,98.7,77,79.6,13,43.3,0,142,31,3.1,14.2,1.84
2021,Mataeo Durant,77719,HB,DUKE,12,30,0,154,0,0,100,,0,0,0,0,1,0,73.1,57.9,0,11,35.8,24,67,2,58.2,39,106.3,2,6.7,0,19,19,9.5,9.5,0.49,0,-0.4,5,84.2,0,0,1,5.9,1,6,0,70.9,66.3,0,53,24,52,217,16,73.7,160,100.7,19,63.3,0,155,186,11.6,9.7,0.97
2021,Kamari Morales,99713,TE,N CAROLINA,13,30,0,245,10.1,1,70,66.7,2,3,12.5,1,4,0,56.4,60.8,0,20,34.7,25,72,7,63.9,46,120.8,10,33.3,2,50,11,1.6,7.1,1.09,0,7.4,2,81.8,100,1,1,10,1,3,0,61,59.9,0,21,30.6,33,108,9,69.4,75,131.1,11,36.7,1,90,33,3.7,10,1.2
2021,Michael Wilson,84423,WR,STANFORD,5,30,0,300,9.2,2,61.5,0,0,1,20,2,4,1,44.3,62.2,1,19,0,0,47,8,87.2,41,46,13,43.3,0,77,33,4.1,9.6,1.88,0,8.9,2,57.1,50,2,4,0,0,5,1,79.3,62.2,2,17,0,0,59,8,98.3,58,33.9,14,46.7,0,80,36,4.5,10,1.38
2021,Keyshawn Helton,77954,WR,FLORIDA ST,10,30,0,167,15.8,0,50,,0,0,0,0,2,0,74.9,59.1,0,15,0,0,60,3,91.7,55,70.1,6,20,0,38,7,2.3,12.7,0.69,0,20.5,2,66.7,50,2,4,0,0,10,0,83.3,76.3,1,44,0,0,113,12,92.9,105,99.1,18,60,1,199,22,1.8,16.6,1.9
2021,Jordan Mims,57209,HB,FRESNO ST,13,30,0,169,-3.6,0,100,,0,0,0,0,2,0,76.3,70.2,0,78,30.8,16,52,5,67.3,35,118.8,5,16.7,0,99,117,23.4,19.8,2.83,0,2.4,3,83.3,,0,0,11.8,2,6,0,57.1,61.2,0,45,22.8,36,158,15,75.9,120,147,18,60,2,187,149,9.9,12.5,1.56
2021,Marcus Washington,99527,WR,TEXAS,12,30,0,311,16.5,0,50,,0,0,0,0,3,0,74.9,63.1,1,58,0,0,45,4,95.6,43,88,8,26.7,1,85,30,7.5,21.3,1.98,0,16.4,0,68.8,50,1,2,8.3,1,7,0,64.6,59,0,25,0,0,133,11,97.7,130,122.7,16,53.3,1,163,47,4.3,14.8,1.25
2021,Brady Russell,60876,TE,COLORADO,12,30,0,143,2.3,2,66.7,0,0,1,0,0,2,0,74.9,58.7,0,28,20.2,18,89,4,73,65,91,6,20,0,48,38,9.5,12,0.74,0,3.7,11,84.2,33.3,1,3,11.1,2,7,0,60,70.8,0,65,16.2,25,154,16,79.9,123,114,19,63.3,0,216,159,9.9,13.5,1.76
2021,DJ Collins,144111,WR,CLEMSON,9,30,0,140,28.2,0,33.3,50,1,2,0,0,2,0,70.7,61.7,2,37,0,0,32,2,96.9,31,36.1,6,20,0,66,6,3,33,2.13,0,12.8,2,57.1,40,2,5,14.3,2,7,0,51.7,66.7,0,33,0,0,76,12,97.4,74,76.7,21,70,0,136,38,3.2,11.3,1.84
2021,Bryson Jackson,78112,WR,N TEXAS,12,30,0,251,22.3,0,44.4,0,0,3,33.3,2,3,0,25.7,57.2,0,54,0,0,77,4,90.9,70,87.3,9,30,0,104,24,6,26,1.49,0,14.7,0,33.3,33.3,1,3,25,2,3,0,37.6,50.1,1,15,0,0,105,6,97.1,102,19.2,18,60,0,53,2,0.3,8.8,0.52
2021,Daniel Arias,84165,WR,COLORADO,12,30,0,143,21,0,50,0,0,2,0,0,1,0,73.1,59.9,1,42,0,0,70,3,88.6,62,45.1,6,20,0,59,14,4.7,19.7,0.95,0,12.9,1,61.1,0,0,5,0,0,7,0,81.5,61.4,0,19,0,0,114,11,94.7,108,79.9,18,60,0,116,47,4.3,10.5,1.07
2021,Dylan Wright,99209,WR,MINNESOTA,12,30,0,225,13.9,1,69.2,60,3,5,10,1,8,0,61,81.6,0,34,0,0,47,9,91.5,43,134.8,13,43.3,1,154,34,3.8,17.1,3.58,0,15.3,3,50,25,1,4,12.5,1,6,0,56.4,76.2,1,39,0,0,54,7,92.6,50,84.8,14,46.7,1,158,53,7.6,22.6,3.16
2021,Chase Allen,39988,TE,IOWA STATE,13,30,0,193,4,1,100,100,2,2,0,0,3,0,73.1,57.3,0,21,15.2,14,92,3,77.2,71,116.7,3,10,0,36,24,8,12,0.51,0,5.9,1,88.9,100,2,2,0,0,11,0,84.2,64.6,0,35,15.6,34,218,16,82.6,180,134.7,18,60,1,214,115,7.2,13.4,1.19
2021,Princeton Fant,62982,TE,TENNESSEE,13,30,0,307,7.1,0,12.5,0,0,2,50,1,1,0,24.5,48.3,0,8,19.4,13,67,1,74.6,50,39.6,8,26.7,0,8,1,1,8,0.16,0,6.1,7,72.2,50,1,2,13.3,2,7,0,53.7,59.6,0,58,21.6,35,162,13,73.5,119,103.9,18,60,0,180,117,9,13.8,1.51
2021,B.J. Smith,40545,HB,TROY,11,30,0,318,-1.7,1,85.7,,0,0,0,0,4,0,77.5,76.9,0,21,20.5,8,39,6,76.9,30,103.6,7,23.3,0,62,71,11.8,10.3,2.07,0,-2.1,2,72.2,0,0,2,13.3,2,3,0,53.7,59.6,1,17,18.8,16,85,13,78.8,67,55.6,18,60,0,71,107,8.2,5.5,1.06
2021,Vincent Davis,99593,HB,PITTSBURGH,14,29,0,268,-3.5,0,50,,0,0,50,1,0,0,24.5,41.7,0,-1,33.7,31,92,1,60.9,56,56.3,2,6.9,0,-1,4,4,-1,-0.02,0,-0.5,6,83.3,,0,0,0,0,3,0,83.8,68.1,0,14,27.2,40,147,15,69.4,102,86.3,18,62.1,0,85,97,6.5,5.7,0.83
2021,Jsi Hatfield,97131,WR,E CAROLINA,10,29,0,156,10.8,0,38.5,25,1,4,0,0,3,0,76.3,63,0,28,0,0,52,5,92.3,48,53.7,13,44.8,0,61,7,1.4,12.2,1.27,0,17.2,1,69.2,0,0,1,0,0,7,0,80.1,72.6,0,75,0,0,69,9,100,69,151.4,13,44.8,3,216,61,6.8,24,3.13
2021,Gabriel Rogers,100921,WR,MEMPHIS,9,29,0,218,18.9,0,55.6,40,2,5,0,0,4,0,76.3,68,1,42,0,0,69,5,92.8,64,59.3,9,31,0,109,34,6.8,21.8,1.7,0,10,2,52.9,33.3,1,3,18.2,2,2,0,47.1,53.2,1,14,0,0,118,9,94.9,112,35.7,17,58.6,0,57,32,3.6,6.3,0.51
2021,Jalen Virgil,41991,WR,APP STATE,12,29,0,108,25.1,0,28.6,33.3,1,3,33.3,1,2,0,31.6,65.3,1,27,0,0,25,2,100,25,14.3,7,24.1,0,45,15,7.5,22.5,1.8,0,15.1,3,66.7,0,0,2,14.3,2,5,0,51.7,63.5,0,60,0,0,74,12,94.6,70,116,18,62.1,1,172,96,8,14.3,2.46
2021,Jakarius Caston,145419,WR,SO MISS,12,29,0,296,12,4,55.6,20,1,5,0,0,5,0,76.3,74.9,0,13,0,0,38,5,92.1,35,112.7,9,31,1,59,23,4.6,11.8,1.69,0,16.5,2,53.3,100,2,2,11.1,1,6,0,58.9,63.2,2,36,0,0,90,8,93.3,84,41.7,15,51.7,0,125,38,4.8,15.6,1.49
2021,Caleb Phillips,52265,TE,HAWAII,13,29,0,180,8.7,0,57.1,0,0,2,20,1,0,0,45.9,42.9,0,7,13.9,16,115,4,84.3,97,62.2,7,24.1,0,13,16,4,3.3,0.13,0,2.9,0,64.3,0,0,1,10,1,3,1,61,42.3,1,26,16.2,33,204,9,80.4,164,68.2,14,48.3,1,62,44,4.9,6.9,0.38
2021,Eric Gray,99143,HB,OKLAHOMA,13,29,0,261,2.6,3,75,100,1,1,14.3,1,2,0,53.8,63.1,0,38,27,10,37,6,70.3,26,96.4,8,27.6,0,61,76,12.7,10.2,2.35,0,1.4,2,85.7,,0,0,0,0,7,0,82.2,78.9,0,28,23.2,29,125,12,74.4,93,131.5,14,48.3,1,138,112,9.3,11.5,1.48
2021,Gavin Bartholomew,144013,TE,PITTSBURGH,14,29,0,268,4.3,0,83.3,,0,0,0,0,3,0,76.3,61.1,0,37,23.1,15,65,5,76.9,50,153.5,6,20.7,1,68,51,10.2,13.6,1.36,0,-0.4,4,100,100,1,1,0,0,8,0,83.8,74.9,0,29,20.5,25,122,14,76.2,93,140.5,14,48.3,1,168,173,12.4,12,1.81
2021,Trey Lowe,84501,HB,OREGON ST,13,29,0,265,2,1,62.5,0,0,1,0,0,1,0,76.3,55.1,0,7,24.7,18,73,5,67.1,49,66.7,8,27.6,0,20,32,6.4,4,0.41,0,-3,6,81.3,0,0,1,7.1,1,2,0,69,65.6,0,26,20.4,21,103,13,74.8,77,98.2,16,55.2,0,121,155,11.9,9.3,1.57
2021,Messiah Travis,97214,WR,N ILLINOIS,14,29,0,254,15.3,1,40,100,1,1,0,0,2,0,76.3,58.9,0,36,0,0,54,4,96.3,52,60.4,10,34.5,0,60,13,3.3,15,1.15,0,16.9,0,46.7,25,1,4,12.5,1,5,0,56.4,56.8,0,21,0,0,95,7,94.7,90,63.5,15,51.7,0,81,24,3.4,11.6,0.9
2021,De'Von Achane,124305,HB,TEXAS A&M,12,29,0,312,2.5,2,87.5,,0,0,12.5,1,4,0,58.9,75.5,0,25,17.5,10,57,7,73.7,42,111.5,8,27.6,0,86,61,8.7,12.3,2.05,0,5.3,1,71.4,0,0,2,9.1,1,6,0,62.9,72.5,1,33,8.8,7,80,10,88.8,71,95.2,14,48.3,1,133,98,9.8,13.3,1.87
2021,Ryan Luehrman,42371,TE,OHIO,12,29,0,259,7.2,0,55.6,33.3,1,3,0,0,4,0,53.8,68,0,14,20.4,11,54,5,68.5,37,70.1,9,31,0,47,21,4.2,9.4,1.27,0,8.2,1,76.9,33.3,1,3,0,0,5,0,81.5,68,0,23,23.9,27,113,10,72.6,82,101.4,13,44.8,0,110,41,4.1,11,1.34
2021,Jaylon Redd,61586,WR,OREGON,10,29,0,264,11.3,0,22.2,0,0,2,33.3,1,1,0,31.6,53,0,15,0,0,52,2,96.2,50,39.6,9,31,0,24,11,5.5,12,0.48,0,10.6,2,55.6,100,1,1,28.6,4,8,0,29.7,63,0,63,0,0,103,10,93.2,96,125.7,18,62.1,2,174,85,8.5,17.4,1.81
2021,Onuma Dieke,128080,WR,UMASS,12,29,0,216,14.5,0,25,0,0,1,0,0,0,0,66.7,50.7,0,4,0,0,47,1,91.5,43,39.6,4,13.8,0,4,2,2,4,0.09,0,14,0,60,0,0,2,18.2,2,5,0,44.3,57.7,1,28,0,0,120,9,93.3,112,51.3,15,51.7,0,97,20,2.2,10.8,0.87
2021,Corey Dyches,129504,TE,MARYLAND,13,29,0,215,4.2,0,100,,0,0,0,0,3,0,76.3,70.8,0,25,2.9,1,35,5,88.6,31,152.9,5,17.2,3,56,35,7,11.2,1.81,0,9.1,1,56.3,50,1,2,10,1,5,0,61.4,55.3,2,13,9.3,9,97,9,90.7,88,27.1,16,55.2,0,68,38,4.2,7.6,0.77
2021,Izayah Cummings,124055,WR,KENTUCKY,13,29,0,202,10.8,0,0,0,0,3,,0,0,0,,46.4,0,0,2.4,1,42,0,90.5,38,39.6,5,17.2,0,0,0,,,0,0,13.5,0,61.1,50,1,2,15.4,2,8,0,49.5,73.6,1,31,2.4,2,82,11,95.1,78,105.3,18,62.1,3,155,30,2.7,14.1,1.99
2021,Rahjai Harris,123814,HB,E CAROLINA,12,29,0,156,-3.2,2,66.7,,0,0,20,1,2,0,45.4,50.9,1,19,30.9,25,81,4,63,51,41.7,6,20.7,0,34,49,12.3,8.5,0.67,0,-1.8,2,86.7,,0,0,0,0,4,0,82.7,68.6,0,18,26.3,36,137,13,73,100,90.6,15,51.7,0,86,119,9.2,6.6,0.86
2021,Xazavian Valladay,57490,HB,WYOMING,13,29,0,351,-3.3,0,100,,0,0,0,0,1,0,74.9,57.8,0,11,30.3,23,76,4,64.5,49,87.5,4,13.8,0,20,33,8.3,5,0.41,0,3,3,73.7,0,0,1,6.7,1,5,0,68.7,65.5,2,40,23.4,39,167,14,73.1,122,59.2,19,65.5,0,161,130,9.3,11.5,1.32
2021,Zeriah Beason,131729,WR,OREGON ST,13,29,0,265,7.7,0,81.8,50,2,4,10,1,7,0,62.9,70.8,1,41,0,0,68,9,91.2,62,80.9,11,37.9,0,149,99,11,16.6,2.4,0,7.1,1,57.1,25,1,4,11.1,1,1,0,62.9,55.5,1,13,0,0,104,8,90.4,94,37.8,14,48.3,0,60,19,2.4,7.5,0.64
2021,Brevyn Spann-Ford,84006,TE,MINNESOTA,13,29,0,225,7.3,0,71.4,,0,0,0,0,4,0,77.5,69.6,0,30,15.9,10,63,5,71.4,45,144.6,7,24.1,1,73,30,6,14.6,1.62,0,8.7,3,83.3,50,1,2,0,0,9,0,83.8,81.4,2,48,15.8,15,95,15,84.2,80,75.5,18,62.1,0,209,126,8.4,13.9,2.61
2021,Tyjon Lindsey,61489,WR,OREGON ST,10,29,0,265,14.8,0,41.7,20,1,5,0,0,3,0,76.3,57.9,2,36,0,0,50,5,96,48,59.4,12,41.4,1,99,27,5.4,19.8,2.06,0,12.8,0,72.7,33.3,1,3,0,0,4,0,58.9,64.6,0,26,0,0,63,8,95.2,60,96.8,11,37.9,0,90,24,3,11.3,1.5
2021,Levi Falck,40261,WR,NEBRASKA,12,29,0,238,8.8,0,50,0,0,1,0,0,1,0,73.1,55.3,1,13,0,0,50,3,88,44,61.1,6,20.7,1,25,26,8.7,8.3,0.57,0,10.6,3,70.6,66.7,2,3,0,0,9,0,82.2,62.4,1,43,0,0,138,12,96.4,133,77.6,17,58.6,0,168,36,3,14,1.26
2021,TreVeyon Henderson,145059,HB,OHIO STATE,13,29,0,260,-2.2,0,80,,0,0,20,1,4,0,45.4,60.9,0,70,31.6,24,76,4,68.4,52,158.3,5,17.2,2,122,129,32.3,30.5,2.35,0,0.5,6,100,,0,0,0,0,6,0,84.7,68.1,0,26,21.3,36,169,17,78.1,132,144.9,17,58.6,2,159,151,8.9,9.4,1.2
2021,Keaton Mitchell,123826,HB,E CAROLINA,12,29,0,156,-1.7,0,33.3,,0,0,50,1,1,0,24.5,43.6,0,20,38.9,28,72,1,61.1,44,57.6,3,10.3,0,20,19,19,20,0.45,0,-3.4,7,85.7,,0,0,7.7,1,6,0,66.4,69.6,0,63,22,24,109,12,77.1,84,142.3,14,48.3,1,174,221,18.4,14.5,2.07
2021,Nathan Carter,147376,HB,UCONN,12,29,0,146,1.7,0,60,0,0,1,14.3,1,2,0,53.4,53.4,0,47,34.2,38,111,6,61.3,68,76.7,10,34.5,0,59,64,10.7,9.8,0.87,0,0,1,68.8,,0,0,8.3,1,2,0,64.6,57.5,1,21,23.7,37,156,11,75,117,49.2,16,55.2,0,61,95,8.6,5.5,0.52
2021,Blaine Green,144653,WR,OKLA STATE,10,28,0,262,10.6,0,60,50,1,2,25,1,2,0,22,54.5,0,24,1.9,1,54,3,79.6,43,90.4,5,17.9,0,46,20,6.7,15.3,1.07,0,7.8,0,72.2,33.3,1,3,7.1,1,7,0,67.5,65.3,2,46,9.4,12,128,13,89.1,114,83.6,18,64.3,1,183,102,7.8,14.1,1.61
2021,Ellis Merriweather,128096,HB,UMASS,12,28,0,216,4.5,0,50,,0,0,0,0,1,0,73.1,68.2,0,14,25.9,15,58,2,69,40,95.8,4,14.3,1,12,14,7,6,0.3,0,-2.2,2,90,0,0,1,5.3,1,8,0,72.8,76.3,0,33,35.6,63,177,18,62.7,111,98.8,20,71.4,0,154,202,11.2,8.6,1.39
2021,Brycen Tremayne,84425,WR,STANFORD,5,28,0,300,19,1,60,80,4,5,14.3,1,6,0,53.8,83.1,0,19,0,0,31,6,90.3,28,125.4,10,35.7,3,81,7,1.2,13.5,2.89,0,7.2,4,83.3,100,1,1,0,0,5,0,81.5,61.3,0,27,0,0,72,10,93.1,67,108,12,42.9,0,119,54,5.4,11.9,1.78
2021,Kam Brown,99206,WR,UCLA,12,28,0,324,11.8,0,60,,0,0,0,0,3,0,73.1,52,0,17,0,0,118,3,90.7,107,131.7,5,17.9,1,48,23,7.7,16,0.45,0,15.4,2,61.1,66.7,2,3,0,0,7,0,81.5,57.2,0,39,0,0,194,11,95.4,185,108.6,18,64.3,1,160,46,4.2,14.5,0.86
2021,Remi Simmons,84427,WR,C MICHIGAN,13,28,0,134,8.1,0,50,66.7,2,3,0,0,2,0,77.5,60.9,0,30,0,0,48,6,97.9,47,61.5,12,42.9,0,51,20,3.3,8.5,1.09,0,11.1,1,61.5,0,0,1,20,2,6,0,47.1,63.2,0,29,0,0,84,8,97.6,82,82.5,13,46.4,0,91,53,6.6,11.4,1.11
2021,Boobie Curry,97776,WR,ARIZONA,12,28,0,109,7.8,0,66.7,100,1,1,0,0,4,0,77.5,66.7,1,14,0,0,37,6,89.2,33,79.2,9,32.1,1,52,19,3.2,8.7,1.58,0,14.4,0,75,50,1,2,7.7,1,7,0,66.1,63.2,0,49,0,0,95,12,95.8,91,126.3,16,57.1,1,157,35,2.9,13.1,1.73
2021,Michael Jefferson,87665,WR,LA LAFAYET,14,28,0,207,13.9,0,55.6,100,3,3,0,0,5,0,76.3,75.3,0,36,0,0,33,5,97,32,129.4,9,32.1,1,95,8,1.6,19,2.97,0,20.4,1,72.2,100,2,2,7.1,1,11,0,67.5,78.6,0,54,0,0,97,13,96.9,94,153.9,18,64.3,3,386,95,7.3,29.7,4.11
2021,ZaQuandre White,57205,HB,S CAROLINA,9,28,0,289,2.3,1,100,100,1,1,0,0,2,0,73.1,71.9,0,28,41.2,14,34,3,52.9,18,158.3,3,10.7,2,41,34,11.3,13.7,2.28,0,0.1,5,60,,0,0,25,3,5,0,29.8,68.1,0,40,34.1,29,85,9,63.5,54,82.4,15,53.6,0,109,128,14.2,12.1,2.02
2021,Micah Bernard,100583,HB,UTAH,14,28,0,328,4.1,3,100,,0,0,0,0,6,0,78.5,84.9,0,28,19.4,13,67,7,73.1,49,158.3,7,25,1,106,86,12.3,15.1,2.16,0,0.2,6,88.9,,0,0,5.9,1,7,0,70.9,72.9,0,21,12.9,12,93,16,82.8,77,116.2,18,64.3,1,134,142,8.9,8.4,1.74
2021,De'Vion Warren,61141,WR,ARKANSAS,13,28,0,111,9,0,33.3,,0,0,33.3,1,2,0,31.6,56.8,0,55,0,0,49,2,89.8,44,76.4,6,21.4,0,67,59,29.5,33.5,1.52,0,10.4,1,66.7,33.3,1,3,20,3,8,0,38.6,61.2,0,44,0,0,105,12,98.1,103,97.5,18,64.3,0,172,79,6.6,14.3,1.67
2021,Jaylon Robinson,78085,WR,UCF,6,28,0,323,16.9,0,75,66.7,2,3,0,0,6,0,80.1,86.1,0,47,0,0,43,9,95.3,41,144.4,12,42.9,1,171,37,4.1,19,4.17,0,22.1,1,45.5,25,1,4,0,0,4,0,76.3,57.8,0,25,0,0,112,5,92.9,104,73.3,11,39.3,0,88,27,5.4,17.6,0.85
2021,Tank Bigsby,123974,HB,AUBURN,13,28,0,115,2.6,0,42.9,0,0,1,40,2,1,0,21.7,40,0,51,27,20,74,3,68.9,51,74.1,7,25,0,61,69,23,20.3,1.2,0,-2.1,3,81,100,1,1,10.5,2,6,0,50.6,63.1,0,24,18.8,24,128,17,78.1,100,90.3,21,75,0,119,150,8.8,7,1.19
2021,Bryson Cannon,98712,TE,E MICHIGAN,10,28,0,160,8,0,50,0,0,1,0,0,1,0,70.7,52.6,0,14,18,11,61,2,77,47,66.7,4,14.3,0,22,16,8,11,0.47,0,10.3,2,71.4,66.7,2,3,11.8,2,8,0,57.3,62.9,2,42,20.3,32,158,15,75.9,120,102.9,21,75,3,208,86,5.7,13.9,1.73
2021,Cornelius McCoy,84196,WR,GA STATE,8,28,0,175,13.4,0,14.3,0,0,2,0,0,0,0,66.7,49.2,0,4,0,0,23,1,91.3,21,39.6,7,25,0,4,0,0,4,0.19,0,12.8,1,44.4,100,1,1,11.1,1,4,0,58.9,66.1,1,22,0,0,67,8,97,65,37.7,18,64.3,0,94,19,2.4,11.8,1.45
