year,player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
2020,Tre Tucker,101106,WR,CINCINNATI,10,5.4,8,75,0,0,3,0,0,0,10,138,1,85.5,42.2,78.7,,77.1,1,1,0,45,0,0,100,0,18,96,96,89,89,144.1,24,3,10,10,230,179,9.9,12.8,2.4
2020,Alec Pierce,78038,WR,CINCINNATI,6,15.1,0,70.8,66.7,4,6,0,0,0,14,138,0,84.7,69.7,76.1,65.3,76.7,1.5,2,0,45,0.7,1,135,0,17,94.8,128,18.5,25,152.8,24,3,80,108,315,74,4.4,18.5,2.46
2020,Raheem Blackshear,57385,HB,VA TECH,11,1.3,6,75,0,0,1,1,5.3,1,5,337,0,73.6,69.5,65.1,43.4,65.5,0,0,1,42,13.2,20,151,1,18,80.8,122,35.8,54,74,24,0,4.6,7,154,136,7.6,8.6,1.26
2020,Devon Williams,84469,WR,OREGON,6,16.6,5,62.5,66.7,2,3,0,11.8,2,9,264,0,57.1,69.2,71.2,,69.5,0,0,1,60,0,0,104,1,15,97.1,101,0,0,114.2,24,2,100,104,286,95,6.3,19.1,2.83
2020,Tarik Black,61442,WR,TEXAS,8,17.1,2,41.7,16.7,1,6,0,16.7,2,8,311,2,49.8,9.6,64.6,,65,0,0,1,72,0,0,107,2,10,92.5,99,15,16,74,24,1,85,91,234,103,10.3,23.4,2.36
2020,Ja'Shaun Poke,100218,WR,KENT STATE,4,7.6,6,87.5,100,1,1,0,4.5,1,15,201,0,75.9,72.9,75.4,,75.6,0,0,0,55,0,0,141,0,21,88.7,125,93.6,132,158.3,24,3,6.4,9,326,199,9.5,15.5,2.61
2020,Garrett Walston,42000,TE,N CAROLINA,12,9.3,2,79.2,33.3,1,3,0,0,0,14,245,0,86.3,70.4,63.8,53.6,60.8,54.5,206,0,33,21.2,80,378,0,19,74.6,282,44.4,168,138.7,24,2,0.3,1,255,98,5.2,13.4,0.9
2020,B.J. Casteel,61133,WR,ARIZONA,4,10.2,3,45.8,33.3,1,3,0,8.3,1,4,109,0,64.6,68.2,58.4,,56.9,0,0,1,42,0,0,123,0,11,95.9,118,56.1,69,46,24,0,43.9,54,133,47,4.3,12.1,1.13
2020,Isaiah Hamilton,84401,WR,S JOSE ST,8,15.3,2,54.2,16.7,1,6,0,7.1,1,9,285,0,67.5,69.5,57.4,,56.9,0,0,2,43,0,0,220,1,13,93.2,205,99.5,219,76,24,2,0.5,1,206,73,5.6,15.8,1
2020,Rakim Jarrett,129519,WR,MARYLAND,4,8.1,2,75,0,0,2,1,10,2,9,215,0,62.5,70.4,68.7,,68.2,0,0,1,62,0,0,91,3,18,94.5,86,86.8,79,119.6,24,2,9.9,9,257,177,9.8,14.3,2.99
2020,Dennis Robinson,61540,WR,N ILLINOIS,6,17.5,2,34.8,33.3,3,9,0,20,2,5,254,1,41.2,17.6,53.9,,52.9,0,0,0,31,0,0,144,0,8,94.4,136,6.3,9,76.9,23,2,93.1,134,93,8,1,11.6,0.68
2020,Xavier White,99566,HB,TEXAS TECH,8,-2.2,7,87,0,0,1,0,0,0,5,315,0,85.9,48.3,70,79.1,73.9,0,0,0,15,5.3,7,132,1,20,89.4,118,6.1,8,84.8,23,0,0,0,100,147,7.4,5,0.85
2020,Giles Jackson,101695,WR,MICHIGAN,5,13.2,1,65.2,66.7,2,3,0,0,0,8,222,0,84.2,79.1,71,,69.4,0,0,1,36,0,0,113,0,15,95.6,108,99.1,112,68.6,23,0,0.9,1,167,42,2.8,11.1,1.55
2020,Brenden Schooler,28253,WR,TEXAS,9,11.4,2,52.2,50,1,2,0,7.7,1,5,311,0,69.9,69.2,65.8,55,64.4,0,0,1,40,0,0,88,0,12,93.2,82,48.9,43,81.8,23,2,51.1,45,140,102,8.5,11.7,1.71
2020,Tez Johnson,123709,WR,TROY,11,2.8,8,78.3,0,0,1,0,5.3,1,8,318,1,72.8,51.7,60.4,,63,0,0,0,58,0,0,114,0,18,96.5,110,94.7,108,104.9,23,0,2.6,3,211,193,10.7,11.7,1.92
2020,Erik Brooks,84187,WR,FRESNO ST,6,12.9,1,56.5,0,0,2,0,23.5,4,11,169,0,29.9,68.7,60.1,,59.7,1,1,0,28,0,0,101,0,13,98,99,95,96,81.4,23,0,4,4,178,37,2.8,13.7,1.8
2020,Ayden Eberhardt,40554,WR,WYOMING,6,13.3,1,65.2,0,0,2,0,11.8,2,10,351,0,58.8,71.8,69.1,,68.7,0,0,0,56,0,0,122,0,15,98.4,120,41.8,51,101,23,0,58.2,71,246,69,4.6,16.4,2.05
2020,Jake Marwede,60879,TE,DUKE,11,6.8,2,56.5,40,2,5,0,7.1,1,5,154,0,67.5,68.7,51.5,34,53.8,27.6,56,3,55,23.2,47,203,1,13,74.4,151,55.7,113,50.4,23,1,1,2,145,82,6.3,11.2,0.96
2020,Brian Hightower,78015,WR,ILLINOIS,8,13,0,47.8,66.7,4,6,0,31.3,5,9,187,0,20.7,68.2,59.3,,57.9,0,0,0,46,0,0,121,1,11,95,115,1.7,2,119.4,23,3,98.3,119,209,63,5.7,19,1.82
2020,Amare Jones,77742,HB,TULANE,10,3.4,4,60.9,66.7,2,3,0,22.2,4,6,319,0,32.1,48.2,68.1,61.5,62.9,0,0,0,26,15.4,18,117,1,14,76.1,89,30.8,36,71.1,23,0,9.4,11,101,60,4.3,7.2,1.13
2020,Dameon Pierce,83659,HB,FLORIDA,12,1.8,12,73.9,0,0,3,0,15,3,6,163,1,49.4,74.9,76,45.4,49.2,0,0,0,35,8.2,16,194,0,17,87.6,170,8.2,16,106.4,23,1,20.6,40,156,166,9.8,9.2,0.92
2020,Allen Dailey Jr.,84245,WR,KENTUCKY,11,7.5,2,60.9,33.3,1,3,0,6.7,1,9,202,0,71.9,70,62,,59.4,0,0,0,40,0,0,213,2,14,92,196,14.1,30,92.5,23,1,85.4,182,139,58,4.1,9.9,0.71
2020,Jamal Jones,33919,HB,ARK STATE,11,-1.2,6,73.9,,0,0,0,10.5,2,5,113,1,61.3,56,72.5,54.8,52.7,0,0,0,14,28.1,76,270,0,17,68.9,186,1.1,3,79.8,23,0,0.4,1,89,111,6.5,5.2,0.48
2020,K.D. Nixon,61216,WR,COLORADO,4,12.2,1,65.2,25,1,4,0,6.3,1,4,143,0,69.9,69.9,61.1,,59,1.1,1,1,41,0,0,95,0,15,98.9,94,10.5,10,62.2,23,0,87.4,83,132,36,2.4,8.8,1.4
2020,Elijah Higgins,98027,WR,STANFORD,6,9.8,4,65.2,60,3,5,0,11.8,2,9,300,0,57.1,69.2,62.7,,64.6,3.3,4,2,29,0,0,123,0,15,96.7,119,84.6,104,52.1,23,0,12.2,15,176,57,3.8,11.7,1.48
2020,LV Bunkley-Shelton,131606,WR,ARIZONA ST,4,11.6,2,47.8,0,0,2,0,8.3,1,6,110,1,64.6,20.5,58.7,,58,0,0,1,22,0,0,78,1,11,85.9,67,75.6,59,41.2,23,0,24.4,19,96,31,2.8,8.7,1.43
2020,Jeff Foreman,97868,WR,ARK STATE,10,19.8,0,56.5,33.3,1,3,0,7.1,1,10,113,0,67.5,72,69.2,,70.5,0,0,1,84,0,0,133,1,13,93.2,124,9.8,13,122.7,23,3,90.2,120,439,172,13.2,33.8,3.54
2020,Cam'Ron Harris,77728,HB,MIAMI FL,11,0.2,3,78.3,50,1,2,0,5.3,1,6,220,1,72.8,77.7,70.2,53.2,54.6,0,0,0,35,26.2,68,260,1,18,68.1,177,6.5,17,104.9,23,1,1.5,4,131,131,7.3,7.3,0.74
2020,Dontae Fleming,122634,WR,LA LAFAYET,9,15.7,2,56.5,66.7,2,3,0,13.3,2,7,207,0,55.7,74.1,61.4,,62.8,0,0,0,52,0,0,103,0,13,97.1,100,35.9,37,99.5,23,1,62.1,64,198,118,9.1,15.2,1.98
2020,Rhamondre Stevenson,98689,HB,OKLAHOMA,6,-1.3,7,78.3,0,0,1,0,10,2,11,261,0,61.5,74.2,90.4,80.9,75.1,0,0,1,45,34.3,49,143,0,18,63.6,91,2.1,3,86.8,23,0,2.1,3,211,254,14.1,11.7,2.32
2020,Josh Vann,84414,WR,S CAROLINA,10,9.7,1,43.5,42.9,3,7,0,16.7,2,7,289,0,47.1,67.9,51.3,,50.7,0,0,2,16,0,0,229,1,10,95.2,218,21.8,50,32.5,23,1,78.2,179,88,25,2.5,8.8,0.4
2020,Jonah Panoke,97798,WR,HAWAII,9,14.3,1,47.8,60,3,5,0,15.4,2,4,180,0,49.8,69.4,53.1,,54.7,0,0,1,23,0,0,151,1,11,94,142,0.7,1,41,23,0,99.3,150,95,30,2.7,8.6,0.67
2020,Brian Cobbs,84285,WR,MARYLAND,5,13,2,56.5,55.6,5,9,0,7.1,1,7,215,0,69.9,69.2,59.4,62.1,57.5,0,0,2,52,0.6,1,167,0,13,92.2,154,98.8,165,61.5,23,1,1.2,2,188,66,5.1,14.5,1.22
2020,DeMarcus Harris,99244,WR,KENTUCKY,11,9,1,60.9,0,0,3,0,17.6,3,5,202,1,43.5,22.8,48.3,,48.3,0,0,0,12,0,0,145,1,14,93.1,135,13.8,20,68.6,23,0,86.2,125,87,59,4.2,6.2,0.64
2020,Drake Stoops,78087,WR,OKLAHOMA,10,12.6,3,65.2,50,3,6,0,11.8,2,12,261,1,71.1,25.1,64.9,62.1,58.4,0.4,1,1,51,0.4,1,246,0,15,91.9,226,82.9,204,107,23,2,16.3,40,219,52,3.5,14.6,0.97
2020,Tre Tipton,47838,WR,PITTSBURGH,9,10.9,0,47.8,20,1,5,0,26.7,4,5,268,0,26.6,68.2,52.7,75.4,51,3.1,5,1,20,0.6,1,159,0,11,90.6,144,66.7,106,42.7,23,0,23.3,37,104,23,2.1,9.5,0.72
2020,KeAndre Lambert-Smith,129789,WR,PENN STATE,9,7.8,3,65.2,0,0,2,0,16.7,3,8,266,0,45.4,69.2,55,,54.4,0,0,0,20,0,0,176,0,15,96.6,170,5.7,10,81.4,23,0,94.3,166,138,63,4.2,9.2,0.81
2020,Bryce Mitchell,55370,WR,TOLEDO,6,17,5,56.5,25,1,4,0,0,0,9,316,0,83.8,69.2,70.4,,74.1,0,0,1,44,0,0,140,6,13,92.1,129,15,21,122.7,23,4,85,119,306,132,10.2,23.5,2.37
2020,Marcus Williams,60973,TE,NEW MEXICO,7,7.7,0,60.9,0,0,1,0,6.7,1,8,241,1,68.7,23.7,56.7,54.2,49.8,36.1,75,0,44,10.1,21,208,0,14,86.1,179,52.9,110,82.9,23,0,9.1,19,166,87,6.2,11.9,0.93
2020,Ma'jon Wright,131601,WR,ARIZONA,5,8.3,4,68.2,66.7,2,3,0,6.3,1,9,109,0,69.9,69.9,61.3,,61.6,0,0,2,29,0,0,143,0,15,96.5,138,4.9,7,69.5,22,1,95.1,136,176,70,4.7,11.7,1.28
2020,Jashaun Corbin,83773,HB,FLORIDA ST,9,1.4,4,86.4,0,0,1,0,5,1,6,167,0,73.8,71.2,67.9,38.8,59.3,0,0,1,18,25.8,47,182,1,19,72.5,132,13.2,24,69.5,22,0,2.2,4,115,122,6.4,6.1,0.87
2020,Bryson Smith,60395,WR,HOUSTON,7,7.2,3,72.7,50,2,4,0,5.9,1,9,182,0,70.9,72.8,67.5,,69,0,0,0,34,0,0,87,0,16,98.9,86,89.7,78,125.8,22,2,8,7,173,101,6.3,10.8,2.01
2020,Destin Coates,83668,HB,GA STATE,9,1,1,59.1,50,1,2,0,27.8,5,6,175,0,24.1,42.8,63.3,38.3,47.2,0,0,0,11,18.9,28,148,1,13,79.1,117,5.4,8,63.8,22,0,1.4,2,62,92,7.1,4.8,0.53
2020,Travis Koontz,98720,TE,TEXAS TECH,9,5.2,3,63.6,25,2,8,1,6.7,1,7,315,0,55.5,69,43.9,53.7,44,43.9,140,0,75,8.8,28,319,2,14,87.5,279,55.2,176,106.1,22,1,0.3,1,189,125,8.9,13.5,0.68
2020,Jontre Kirklin,55630,WR,LSU,10,10.5,3,59.1,0,0,2,0,27.8,5,10,211,1,25.6,22.8,56.5,,56,0,0,0,29,0,0,200,0,13,97,194,24,48,125.8,22,3,76,152,184,81,6.2,14.2,0.95
2020,Derius Davis,78196,WR,TCU,9,13,0,68.2,66.7,2,3,0,0,0,7,305,0,83.8,84.2,72.1,,69.6,0,0,0,71,0,0,90,1,15,97.8,88,95.6,86,113.6,22,1,2.2,2,209,69,4.6,13.9,2.38
2020,Brandon Robinson,84179,WR,FAU,8,16.4,1,54.5,50,4,8,0,7.7,1,10,165,0,66.4,68.5,59,,59.2,0,0,2,20,0,0,169,0,12,97,164,22.5,38,76.7,22,3,77.5,131,145,34,2.8,12.1,0.88
2020,De'Vion Warren,61141,WR,ARKANSAS,7,13.8,2,63.6,50,1,2,1,6.7,1,11,111,0,69.9,72.7,68.8,,67.1,0.6,1,1,52,0,0,158,1,14,92.4,146,51.9,82,127.5,22,3,47.5,75,273,125,8.9,19.5,1.87
2020,Miles Reed,52077,HB,HAWAII,8,2.5,8,72.7,,0,0,0,5.9,1,6,180,0,70.9,70.7,62.2,35.9,56.6,0.8,2,1,35,26.7,71,266,0,16,69.5,185,7.9,21,67,22,0,0,0,123,123,7.7,7.7,0.66
2020,Donny Navarro III,84220,WR,ILLINOIS,8,12.3,1,36.4,0,0,1,0,11.1,1,5,187,0,61,70.2,59.8,,61.9,0,0,2,25,0,0,100,1,8,97,97,99,99,11.2,22,0,1,1,88,23,2.9,11,0.91
2020,Zac Lefebvre,44819,TE,BUFFALO,7,10,0,54.5,25,1,4,0,20,3,7,126,0,41.1,68.7,58.4,61.1,58.5,79.7,118,0,38,6.1,9,148,0,12,88.5,131,13.5,20,94.9,22,1,5.4,8,170,57,4.8,14.2,1.3
2020,Dylan Soehner,42375,TE,IOWA STATE,11,5.2,2,81.8,0,0,1,0,10,2,10,193,1,61.3,25.7,73.1,67.7,62.9,64.8,129,0,26,25.6,51,199,3,18,68.3,136,16.6,33,105.5,22,0,5,10,205,122,6.8,11.4,1.51
2020,Tyler Goodson,101659,HB,IOWA,8,-1.3,0,72.7,,0,0,0,11.1,2,3,192,0,60,79.6,75.8,28.8,60,0,0,0,40,25.2,52,206,0,16,72.3,149,6.8,14,90.3,22,0,6.8,14,146,178,11.1,9.1,0.98
2020,Khaleb Hood,97159,WR,GA SOUTHRN,13,17.9,2,68.2,50,3,6,0,0,0,7,174,0,83.8,82.5,74.4,,73.1,0,0,0,65,0,0,86,0,15,97.7,84,91.9,79,131.6,22,2,8.1,7,224,62,4.1,14.9,2.67
2020,Bryan Thompson,61777,WR,UTAH,5,16.5,2,40.9,50,2,4,0,0,0,9,328,0,80.1,68.5,65.5,,65.1,0,0,2,33,0,0,143,0,9,95.1,136,18.9,27,48.9,22,1,81.1,116,187,43,4.8,20.8,1.38
2020,Trevor Wilson,97287,WR,BUFFALO,7,13.3,2,68.2,33.3,1,3,0,0,0,8,126,0,83.8,69.6,83.8,,87,0,0,0,78,0,0,62,2,15,88.7,55,17.7,11,150.6,22,3,82.3,51,312,113,7.5,20.8,5.67
2020,Nay'Quan Wright,98803,HB,FLORIDA,11,2.1,4,90.9,,0,0,0,0,0,8,163,0,85.9,64.4,72,26.7,70.5,0,0,1,50,10.1,13,129,0,20,85.3,110,7,9,88.3,22,0,20.2,26,214,193,9.7,10.7,1.95
2020,Kobe Lewis,77800,HB,C MICHIGAN,6,0.5,3,77.3,,0,0,1,5.6,1,5,134,0,71.9,87.9,80,55.7,72.2,1.7,2,0,18,20.2,24,119,3,17,79,94,3.4,4,101.7,22,1,7.6,9,106,92,5.4,6.2,1.13
2020,La'Vontae Shenault,100644,WR,COLORADO,4,10.5,0,81,100,2,2,0,10.5,2,9,143,1,60,26.8,70.8,,68.7,0,0,0,41,0,0,74,0,17,95.9,71,23,17,105,21,0,77,57,193,47,2.8,11.4,2.72
2020,Devin Maddox,64506,WR,TOLEDO,6,7.4,6,66.7,33.3,1,3,1,0,0,7,316,0,84.2,70.1,66.5,,68.7,0,0,2,40,0,0,133,2,14,94.7,126,94.7,126,92.2,21,3,5.3,7,174,116,8.3,12.4,1.38
2020,Dallas Dixon,130432,WR,C MICHIGAN,4,16.3,1,61.9,50,1,2,0,7.1,1,9,134,1,67.8,22.1,68.5,,66.8,4.5,5,2,58,0,0,111,0,13,95.5,106,36,40,82,21,1,59.5,66,263,140,10.8,20.2,2.48
2020,Isaiah Neyor,98033,WR,WYOMING,6,22.4,0,38.1,33.3,2,6,0,11.1,1,8,351,0,59.3,68.2,63.7,,64.1,0,0,2,54,0,0,112,2,8,96.4,108,20.5,23,43.5,21,0,79.5,89,248,56,7,31,2.3
2020,Cade Brewer,61034,TE,TEXAS,10,6.4,2,71.4,0,0,3,0,0,0,8,311,0,84.7,69.7,53.4,35.5,53.2,31.5,87,0,38,15.2,42,276,3,15,79,218,50.7,140,126.9,21,2,9.1,25,169,100,6.7,11.3,0.78
2020,Mike O'Laughlin,77925,TE,W VIRGINIA,9,6.1,2,71.4,50,1,2,0,21.1,4,7,343,0,34.5,69.2,57.1,55.5,51,56.9,116,0,34,20.6,42,204,0,15,75.5,154,29.4,60,104.7,21,1,2,4,137,72,4.8,9.1,0.89
2020,Braylon Sanders,61457,WR,OLE MISS,9,22,3,71.4,87.5,7,8,0,6.3,1,10,226,0,70.9,69.5,65.5,,66.6,0,0,0,81,0,0,191,2,15,92.1,176,9.4,18,153.3,21,4,90.6,173,376,73,4.9,25.1,2.14
2020,C.J. Riley,40684,WR,NC STATE,11,15.9,0,42.9,33.3,2,6,1,0,0,6,248,0,80.1,67.5,58.1,,57.5,0,0,2,36,0,0,154,2,9,94.2,145,7.8,12,54.4,21,2,92.2,142,123,20,2.2,13.7,0.85
2020,Tyleek Collins,84467,WR,UNLV,5,9.7,1,61.9,33.3,1,3,0,7.1,1,7,325,0,67.8,77.6,57.3,,61.1,0,0,1,43,0,0,145,1,13,95.9,139,93.1,135,95.9,21,2,6.2,9,153,39,3,11.8,1.1
2020,Peje' Harris,77994,WR,GA TECH,9,11.4,0,52.4,25,1,4,0,15.4,2,8,176,0,49.8,68.3,60.9,,61.9,0,0,2,31,0,0,126,0,11,95.2,120,96.8,122,49.4,21,1,3.2,4,138,38,3.5,12.5,1.15
2020,Henry Pearson,83930,TE,APP STATE,9,5.5,0,76.2,0,0,1,0,0,0,11,108,0,84.2,69.5,67.8,45.2,65,52.4,110,2,33,28.1,59,210,1,16,69.5,146,28.1,59,101.3,21,4,0,0,180,116,7.3,11.3,1.23
2020,Ricky White,129639,WR,MICH STATE,4,16,3,47.6,50,2,4,0,23.1,3,8,223,0,32.9,67.9,64.8,,64.7,0,0,0,50,0,0,103,0,10,96.1,99,28.2,29,101.9,21,1,71.8,74,223,46,4.6,22.3,2.25
2020,Willie Wright,61250,WR,FAU,8,8.4,2,71.4,0,0,1,0,16.7,3,7,165,0,45.4,28.7,58.4,,57.6,0,0,0,19,0,0,115,1,15,94.8,109,77.4,89,84.8,21,0,21.7,25,117,66,4.4,7.8,1.07
2020,Sam Denmark,42209,WR,COAST CAR,12,12.8,6,71.4,25,1,4,0,11.8,2,11,141,0,47.2,69.5,65,,64,0,0,1,72,0,0,172,0,15,97.7,168,1.7,3,109.7,21,1,98.3,169,267,90,6,17.8,1.59
2020,Tay Martin,61811,WR,OKLA STATE,8,11.3,2,71.4,60,3,5,0,6.3,1,8,262,0,69.9,69.2,64.9,,65.3,0,0,1,35,0,0,108,1,15,93.5,101,4.6,5,71.3,21,0,95.4,103,149,29,1.9,9.9,1.48
2020,Jordan Jones,40152,WR,CINCINNATI,10,14.3,1,61.9,75,3,4,0,7.1,1,9,138,0,67.5,68.7,63.3,,62,0,0,0,36,0,0,120,0,13,97.5,117,10.8,13,84.8,21,0,89.2,107,157,45,3.5,12.1,1.34
2020,Mike Sainristil,97180,WR,MICHIGAN,6,15.4,1,33.3,0,0,3,1,30,3,5,222,0,25.5,69.8,53.8,,54.4,0,0,1,23,0,0,119,1,7,97.5,116,8.4,10,58.6,21,2,91.6,109,85,13,1.9,12.1,0.73
2020,Broc Thompson,97867,WR,MARSHALL,4,14.4,1,66.7,50,2,4,0,17.6,3,9,214,0,43.5,73,72.5,,72.1,0,0,0,40,0,0,68,0,14,94.1,64,0,0,102.9,21,0,100,68,228,84,6,16.3,3.56
2020,Ahmarean Brown,97164,WR,GA TECH,7,16.4,0,52.4,33.3,1,3,0,15.4,2,7,176,0,53.7,71.1,60.3,,59.7,0.6,1,1,40,0,0,177,2,11,90.4,160,97.7,173,78.1,21,1,1.1,2,183,34,3.1,16.6,1.14
2020,Dalton Rigdon,61729,WR,TEXAS TECH,7,8.9,0,61.9,66.7,2,3,1,0,0,8,315,0,82.7,68.7,63.1,,63.3,0,0,1,24,0,0,106,1,13,99.1,105,99.1,105,60.2,21,0,0,0,133,45,3.5,10.2,1.27
2020,Jerjuan Newton,97308,WR,TOLEDO,6,9.2,11,71.4,25,1,4,0,6.3,1,11,316,0,69.9,69.2,78.5,,77.5,0,0,1,28,0,0,93,0,15,93.5,87,2.2,2,113.8,21,2,97.8,91,203,94,6.3,13.5,2.33
2020,Daniel Jackson,129654,WR,MINNESOTA,7,14.9,0,57.1,50,4,8,0,20,3,8,225,0,39.1,68.5,58,,56.3,0,0,0,24,0,0,152,1,12,96.1,146,10.5,16,82.8,21,0,89.5,136,167,30,2.5,13.9,1.14
2020,Errol Rogers Jr.,122657,WR,LA LAFAYET,10,10.5,3,57.1,50,1,2,0,14.3,2,5,207,0,53.7,68.7,56.1,,55.3,0,0,0,27,0,0,137,0,12,93.4,128,41.6,57,104.5,21,2,57.7,79,116,30,2.5,9.7,0.91
2020,Leroy Watson,98723,TE,UTSA,12,7.3,5,66.7,100,1,1,0,12.5,2,8,331,1,55.5,23.7,64.2,62.8,56.8,80.1,214,0,26,28.5,76,267,3,14,67.8,181,19.5,52,92.2,21,0,0.4,1,174,85,6.1,12.4,0.96
2020,Kemore Gamble,60888,TE,FLORIDA,12,10.2,2,47.6,0,0,2,0,23.1,3,9,163,0,33.2,67.9,48.5,31.3,52.2,66.9,117,1,34,9.1,16,175,0,10,88.6,155,21.7,38,93.3,21,3,10.9,19,160,87,8.7,16,1.03
2020,Kobe Smith,84397,WR,S DIEGO ST,7,14.1,0,61.9,62.5,5,8,0,7.1,1,8,284,0,67.5,68.7,64.7,,63.2,0,0,1,23,0,0,120,0,13,96.7,116,5.8,7,89.8,21,2,94.2,113,122,25,1.9,9.4,1.05
2020,Shaun Beyer,40860,TE,IOWA,8,9.5,1,52.4,100,2,2,0,0,0,8,192,0,81.5,68.2,89.8,64.2,80.5,81,94,1,28,17.2,20,116,0,11,80.2,93,17.2,20,73.1,21,1,1.7,2,158,58,5.3,14.4,1.7
2020,Khafre Brown,97398,WR,N CAROLINA,12,13.1,4,71.4,80,4,5,0,16.7,3,10,245,0,45.4,69.2,59.2,,60.8,0,0,0,76,0,0,186,2,15,94.6,176,1.6,3,145.4,21,2,98.4,183,337,170,11.3,22.5,1.91
2020,Jeremiah Hall,57083,TE,OKLAHOMA,11,6.7,4,85.7,66.7,2,3,0,0,0,13,261,0,85.1,71,69.9,65.4,71.9,50.8,98,0,30,21.8,42,193,0,18,76.2,147,26.9,52,149.5,21,5,9.3,18,218,124,6.9,12.1,1.48
2020,DJ England-Chisolm,97068,WR,MIDDLE TN,9,14.7,1,66.7,50,1,2,0,6.7,1,6,224,0,55.7,73.1,54.5,,52.3,0,0,1,38,0,0,240,0,14,93.8,225,2.9,7,103.7,21,2,97.1,233,172,41,2.9,12.3,0.76
2020,Roderic Burns,84334,WR,N TEXAS,9,8.1,1,57.1,50,1,2,0,14.3,2,7,251,0,52,68.5,56.8,,56,0,0,0,44,0,0,119,0,12,94.1,112,95.8,114,81.6,21,0,4.2,5,161,89,7.4,13.4,1.44
2020,Tony Grimes Jr.,130292,WR,AKRON,6,7.2,1,60,,0,0,0,14.3,2,8,102,0,51.7,68.5,60,,59.4,0,0,1,21,0,0,121,0,12,95,115,84.3,102,58.3,20,0,15.7,19,130,50,4.2,10.8,1.13
2020,Josh Johnson,88760,HB,LA MONROE,8,-1.4,2,85,,0,0,0,5.6,1,2,209,0,71.9,43.2,64.6,57.2,56.7,0,0,0,13,23.9,51,213,0,17,71.8,153,0,0,95.8,20,1,0.9,2,54,83,4.9,3.2,0.35
2020,Brenton Strange,101694,TE,PENN STATE,9,5.1,3,85,,0,0,0,0,0,9,266,0,85.1,69.9,59.1,72,61.7,58.8,120,0,28,27,55,204,0,17,69.1,141,40.7,83,134.2,20,2,0,0,164,92,5.4,9.6,1.16
2020,Tyrone Tracy,84226,WR,IOWA,8,8.3,3,70,0,0,2,0,0,0,11,192,0,62,70.3,63.8,,64.5,0,0,0,24,0,0,111,2,14,97.3,108,32.4,36,109.2,20,1,67.6,75,154,89,6.4,11,1.43
2020,John Emery Jr.,97403,HB,LSU,9,1.3,2,65,0,0,1,0,7.1,1,3,211,0,67.5,68.5,70,43.2,52.6,0,0,0,11,20.1,33,164,1,13,76.8,126,6.7,11,72.5,20,0,7.9,13,78,68,5.2,6,0.62
2020,Nick Mardner,75945,WR,HAWAII,8,21.8,3,55,33.3,2,6,0,15.4,2,8,180,0,49.8,68.2,60.3,,61.7,0.8,1,0,42,0,0,128,1,11,96.1,123,3.9,5,103.8,20,1,95.3,122,188,91,8.3,17.1,1.53
2020,Ra'Shaun Henry,109832,WR,VIRGINIA,9,21.5,1,35,0,0,1,0,30,3,7,335,0,27.8,67.1,55.5,,53.6,0,0,0,52,0,0,166,0,7,94,156,16.3,27,113.8,20,4,83.7,139,206,42,6,29.4,1.32
2020,Jordan Nathan,42039,WR,UTAH ST,5,14,2,40,25,1,4,0,11.1,1,3,329,0,58.9,77,51.6,,52.9,0,0,4,15,0,0,122,0,8,95.1,116,52.5,64,25,20,1,47.5,58,57,21,2.6,7.1,0.49
2020,Pro Wells,77922,TE,TCU,10,13.2,5,65,66.7,4,6,0,0,0,8,305,0,82.7,69.2,61.9,73.1,64.8,10.9,15,1,47,5.1,7,138,2,13,91.3,126,83.3,115,115.6,20,3,2.2,3,195,72,5.5,15,1.55
2020,Warren Thompson,77953,WR,FLORIDA ST,6,16.4,0,25,42.9,3,7,0,37.5,3,5,167,0,19.8,65.7,57.9,,58.7,0,0,1,33,0,0,108,1,5,95.4,103,50,54,44.6,20,1,50,54,104,14,2.8,20.8,1.01
2020,Connor Wedington,52267,WR,STANFORD,3,6.6,1,75,0,0,2,0,0,0,7,300,0,84.2,71.6,74.9,,75.4,1.3,1,0,28,0,0,75,1,15,97.3,73,13.3,10,97.3,20,0,85.3,64,157,68,4.5,10.5,2.15
2020,Jordan Carroll,123476,WR,LA MONROE,8,14.6,1,55,44.4,4,9,0,15.4,2,9,209,0,49.8,68.2,61.1,,61.1,0,0,1,23,0,0,101,0,11,97,98,6.9,7,66.5,20,1,93.1,94,109,16,1.5,9.9,1.11
2020,Cade Otton,61071,TE,WASHINGTON,4,8.5,3,90,100,2,2,0,0,0,11,340,0,85.1,69.9,82.4,64.4,82.2,63.7,79,0,42,19.4,24,124,0,18,76.6,95,27.4,34,158.3,20,3,7.3,9,258,107,5.9,14.3,2.72
