year,player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
2022,Rontavius Groves,40901,WR,TEXAS ST,10,41,0,314,9.1,0,60,0,0,4,14.3,1,4,0,53.4,59.2,0,18,0,0,63,6,95.2,60,80.4,10,24.4,0,68,19,3.2,11.3,1.13,0,13.9,1,47.6,50,1,2,16.7,2,6,0,49.5,54.1,0,18,0,0,123,10,94.3,116,64.8,21,51.2,0,116,36,3.6,11.6,1
2022,Austin Williams,61463,WR,MISS STATE,13,41,0,227,5.7,0,81.8,100,3,3,0,0,7,0,80.9,61.1,0,11,0,0,97,9,90.7,88,125.9,11,26.8,3,52,21,2.3,5.8,0.59,0,7.2,0,80,40,2,5,9.1,2,11,0,63.6,57.6,0,24,1,2,206,20,96.1,198,115.3,25,61,1,212,78,3.9,10.6,1.07
2022,Asa Martin,83633,HB,MEMPHIS,12,41,0,218,5,0,100,,0,0,0,0,5,0,77.5,85,0,41,20,9,45,6,73.3,33,158.3,6,14.6,1,125,97,16.2,20.8,3.79,0,-0.5,2,90,,0,0,0,0,4,0,85.5,82.9,0,12,20,21,105,18,76.2,80,83.8,20,48.8,0,82,104,5.8,4.6,1.03
2022,Xazavian Valladay,57490,HB,ARIZONA ST,12,41,0,110,-0.3,4,71.4,100,1,1,28.6,2,1,0,29.6,53.8,0,18,32.7,32,98,5,61.2,60,83,7,17.1,0,36,53,10.6,7.2,0.6,0,-0.8,5,96.2,100,1,1,3.8,1,9,0,78.5,65.2,0,35,17.4,39,224,25,79.9,179,109.9,26,63.4,1,190,206,8.2,7.6,1.06
2022,Moochie Dixon,123112,WR,SMU,13,41,0,287,22.1,0,77.8,80,4,5,0,0,4,0,78.5,80.7,0,47,0,0,34,7,91.2,31,118.8,9,22,0,157,25,3.6,22.4,5.06,0,8.2,4,64,50,1,2,0,0,8,0,84.2,70.4,1,43,0,0,92,16,95.7,88,95.9,25,61,2,183,139,8.7,11.4,2.08
2022,Isaiah Alston,121550,WR,ARMY,11,41,0,114,26.7,0,16.7,0,0,2,0,0,1,0,66.7,68.4,0,48,0,0,22,1,95.5,21,60.4,6,14.6,0,48,22,22,48,2.29,0,18.4,1,44.8,44.4,4,9,13.3,2,7,0,53.7,74.9,1,67,1.4,1,72,13,94.4,68,66.2,29,70.7,1,206,63,4.8,15.8,3.03
2022,Brayden Cosper,84146,WR,BYU,13,40,0,128,11.1,0,73.3,66.7,2,3,0,0,8,0,81.5,67.6,0,40,2.4,2,83,11,85.5,71,107.6,15,37.5,0,160,25,2.3,14.5,2.25,0,8.1,3,80,50,3,6,5.9,1,9,0,72.8,59.9,0,22,0.7,1,151,16,92.7,140,101.3,20,50,0,166,68,4.3,10.4,1.19
2022,Marcell Barbee,121958,WR,TEXAS ST,8,40,0,314,16.3,0,47.1,30,3,10,0,0,6,0,79.3,75.8,0,45,0,0,53,8,98.1,52,74.6,17,42.5,0,136,23,2.9,17,2.62,0,11.7,7,57.9,100,1,1,0,0,7,0,81.5,64.5,1,38,0,0,114,11,98.2,112,78.2,19,47.5,1,147,88,8,13.4,1.31
2022,DeaJaun McDougle,129524,WR,TULANE,10,40,0,319,11.4,0,25,,0,0,33.3,1,1,0,31.6,53.4,0,16,0,0,44,2,93.2,41,79.2,8,20,1,16,4,2,8,0.39,0,7.2,0,72.2,100,1,1,13.3,2,7,0,53.9,65.1,1,38,0,0,81,13,96.3,78,79.6,18,45,0,175,86,6.6,13.5,2.24
2022,Ta'ron Keith,130368,HB,BOWL GREEN,12,40,0,122,4.5,3,66.7,,0,0,0,0,3,0,77.5,89.3,0,42,33.9,20,59,4,61,36,136.1,6,15,2,56,58,14.5,14,1.56,0,0,14,86.2,100,1,1,7.4,2,9,1,70.7,70.6,0,29,15.7,27,172,25,79.1,136,114.1,29,72.5,1,250,258,10.3,10,1.84
2022,Money Parks,131870,WR,UTAH,14,40,0,328,16.1,0,58.3,66.7,2,3,36.4,4,4,0,18.4,54.9,0,31,0,0,74,7,90.5,67,91,12,30,0,116,15,2.1,16.6,1.73,0,12.7,5,65.4,0,0,4,0,0,10,0,84.7,68,0,57,0,0,106,17,97.2,103,115.1,26,65,1,285,155,9.1,16.8,2.77
2022,E.J. Jenkins,109834,WR,GA TECH,12,40,0,176,10.3,2,66.7,33.3,1,3,0,0,5,0,77.5,67.2,0,32,0,0,66,6,93.9,62,140.5,9,22.5,1,99,30,5,16.5,1.6,0,14.8,0,41.7,75,3,4,23.1,3,8,0,35.9,58.4,0,43,0,0,176,10,97.2,171,95.1,24,60,2,176,28,2.8,17.6,1.03
2022,Jonah Panoke,97798,WR,HAWAII,7,40,0,180,10.7,0,64.3,100,1,1,0,0,6,0,80.1,68.5,0,28,0,0,52,9,92.3,48,86.3,14,35,0,103,57,6.3,11.4,2.15,0,10.8,2,68,33.3,1,3,15,3,9,0,51,66.9,0,28,0,0,96,17,97.9,94,91.8,25,62.5,0,198,71,4.2,11.6,2.11
2022,Jacob Copeland,84176,WR,MARYLAND,12,40,0,215,13.2,1,55.6,,0,0,0,0,4,0,76.3,66.6,0,21,0,0,41,5,100,41,77.1,9,22.5,0,62,17,3.4,12.4,1.51,0,13.7,2,68,25,1,4,5.6,1,11,0,60,67.7,2,45,0.9,1,115,17,93.9,108,93.3,25,62.5,2,247,38,2.2,14.5,2.29
2022,Squirrel White,163776,WR,TENNESSEE,10,40,0,307,13.9,0,72.7,66.7,2,3,11.1,2,9,0,58.6,73,0,58,0,0,53,16,96.2,51,114.6,22,55,1,194,44,2.8,12.1,3.8,0,17.4,4,70.6,0,0,1,7.7,1,7,0,66.1,76.1,0,64,0,0,64,12,93.8,60,132.6,17,42.5,1,232,73,6.1,19.3,3.87
2022,Jaray Jenkins,84274,WR,LSU,13,40,0,211,16.3,0,75,100,3,3,0,0,6,0,77.5,62.2,0,54,0,0,99,6,91.9,91,156.3,8,20,1,139,39,6.5,23.2,1.53,0,14.6,2,60.9,33.3,2,6,12.5,2,11,0,57.1,62.9,0,33,1.9,3,157,14,91.7,144,113.7,23,57.5,2,176,53,3.8,12.6,1.22
2022,Josiah Johnson,75883,TE,UMASS,12,40,0,216,7.1,0,50,50,2,4,20,1,1,0,45.4,44.4,0,8,7.6,5,66,4,84.8,56,56.3,8,20,0,17,10,2.5,4.3,0.3,0,7.8,0,65.2,100,2,2,6.3,1,4,1,70.1,47.7,2,21,8.5,14,164,15,90.2,148,42.3,23,57.5,0,122,37,2.5,8.1,0.82
2022,Braden Lenzy,84348,WR,NOTRE DAME,12,40,0,258,10.9,0,61.5,60,3,5,0,0,5,0,79.3,63.9,1,38,0,0,96,8,96.9,93,97.1,13,32.5,2,113,43,5.4,14.1,1.22,0,11.8,2,63.6,0,0,2,0,0,7,0,83.3,57.7,1,44,0,0,158,14,97.5,154,79.9,22,55,1,151,72,5.1,10.8,0.98
2022,Lavel Davis Jr.,123773,WR,VIRGINIA,8,40,0,335,18.3,1,28.6,33.3,1,3,0,0,3,0,74.9,56.3,3,56,0,0,115,4,88.7,102,60.7,14,35,2,113,38,9.5,28.3,1.11,0,16.9,0,37.5,33.3,1,3,40,4,5,0,15.8,51.2,0,62,0,0,145,6,96.6,140,74.2,16,40,0,157,66,11,26.2,1.12
2022,Michael Wilson,84423,WR,STANFORD,6,40,0,300,11.8,0,50,28.6,2,7,25,2,5,0,33.8,62.3,0,37,0,0,55,6,89.1,49,103.5,12,30,1,92,27,4.5,15.3,1.88,0,8.3,2,81.3,100,1,1,13.3,2,8,0,53.7,68.2,0,78,0,0,97,13,96.9,94,158.3,16,40,2,216,112,8.6,16.6,2.3
2022,Trey Knox,98359,TE,ARKANSAS,12,40,0,111,9.3,5,50,0,0,1,16.7,1,3,0,49.8,59.6,1,36,11.4,8,70,5,85.7,60,63.8,10,25,1,63,35,7,12.6,1.05,0,9.8,1,61.9,33.3,1,3,13.3,2,9,0,55.5,57.1,2,36,6.3,13,207,13,89.9,186,67.3,21,52.5,1,188,103,7.9,14.5,1.01
2022,Jack Bradley,98432,TE,RICE,13,40,0,275,5.8,2,100,,0,0,0,0,3,0,74.9,69.3,0,31,27.4,23,84,4,67.9,57,158.3,4,10,2,84,61,15.3,21,1.47,0,5.3,2,74.2,66.7,2,3,4.2,1,6,1,76.5,59.7,1,25,24.3,55,226,23,73,165,72.9,31,77.5,0,167,81,3.5,7.3,1.01
2022,Qualan Jones,97196,HB,BAYLOR,13,40,0,118,1,0,55.6,,0,0,28.6,2,1,0,29.1,39.9,0,6,38.3,23,60,5,61.7,37,60.9,9,22.5,0,19,11,2.2,3.8,0.51,0,0.1,2,57.1,0,0,2,23.8,5,6,0,19.3,36.1,0,25,25.1,45,179,16,70.9,127,65,28,70,0,103,107,6.7,6.4,0.81
2022,Errol Rogers Jr.,122657,WR,LA LAFAYET,13,40,0,207,11.9,1,42.9,0,0,2,14.3,1,6,0,53.8,62.9,0,20,0,0,58,6,94.8,55,64.3,14,35,0,89,34,5.7,14.8,1.62,0,7,0,50,100,1,1,23.1,3,1,1,33.2,47.9,0,17,1,1,98,10,94.9,93,57.9,20,50,0,68,31,3.1,6.8,0.73
2022,Eric Gray,99143,HB,OKLAHOMA,12,40,0,261,0.9,1,55.6,,0,0,0,0,0,0,76.3,58,0,9,29,20,69,5,71,49,61.8,9,22.5,0,29,39,7.8,5.8,0.59,0,-0.4,6,92.6,,0,0,0,0,8,0,87.7,89.9,0,24,10.7,19,178,25,84.3,150,96.3,27,67.5,0,192,219,8.8,7.7,1.28
2022,Pat Garwo III,97120,HB,BOSTON COL,12,40,0,121,-2.5,2,66.7,100,1,1,0,0,0,0,74.9,56.5,0,9,42.7,38,89,4,56.2,50,70.1,6,15,0,12,32,8,3,0.24,0,1.3,3,68.2,0,0,2,6.3,1,7,1,69.9,55.4,0,45,17.5,27,154,15,81.2,125,88.4,22,55,0,156,146,9.7,10.4,1.25
2022,Eli Pancol,97995,WR,DUKE,9,39,0,154,10.8,1,45.5,25,1,4,16.7,1,3,0,50.3,60.3,1,19,0,0,52,5,92.3,48,20.6,11,28.2,0,49,25,5,9.8,1.02,0,10.5,0,66.7,50,2,4,0,0,7,1,83.3,60.5,0,81,0,0,128,14,94.5,121,108.8,21,53.8,0,258,140,10,18.4,2.13
2022,Daniel Barker,83982,TE,MICH STATE,12,39,0,223,8.1,0,33.3,28.6,2,7,20,1,3,0,45.4,62,2,14,11.3,7,62,4,77.4,48,6.6,12,30.8,0,47,16,4,11.8,0.98,0,8.5,2,63.6,25,1,4,17.6,3,9,0,43.5,66.7,0,26,5.8,7,120,14,89.2,107,101.5,22,56.4,1,165,68,4.9,11.8,1.54
2022,Michael Brown Stephens,97191,WR,MINNESOTA,12,39,0,225,14.8,1,46.2,55.6,5,9,0,0,3,0,77.5,62.3,2,49,0,0,80,6,93.8,75,30.8,13,33.3,0,93,14,2.3,15.5,1.24,0,13.9,2,55.6,25,1,4,9.1,1,9,1,62.9,58.1,2,35,0,0,141,10,96.5,136,43.3,18,46.2,0,149,53,5.3,14.9,1.1
2022,Jonathan Brady,156940,WR,NEW MEX ST,13,39,0,242,14.1,1,56.3,50,2,4,10,1,7,0,61,66.4,1,33,1.1,1,88,9,85.2,75,53.4,16,41,0,117,16,1.8,13,1.56,0,12.6,2,63.2,0,0,1,7.7,1,5,0,66.1,64.6,0,50,0,0,115,12,94.8,109,126.6,19,48.7,2,168,101,8.4,14,1.54
2022,Kacper Rutkiewicz,102612,WR,N ILLINOIS,12,39,0,254,10.7,2,70.6,100,3,3,0,0,8,0,82.2,73.3,0,53,0,0,75,12,93.3,70,151.2,17,43.6,3,207,77,6.4,17.3,2.96,0,10.9,2,66.7,,0,0,7.7,1,9,0,66.1,66.6,1,63,0,0,112,12,97.3,109,119.4,18,46.2,2,207,96,8,17.3,1.9
2022,Damien Alford,123029,WR,SYRACUSE,13,39,0,304,24.2,0,41.7,0,0,3,28.6,2,5,0,29.1,59.9,0,58,0,0,98,5,89.8,88,128.5,12,30.8,2,152,37,7.4,30.4,1.73,0,16.7,2,61.9,57.1,4,7,0,0,9,0,83.3,62.1,1,43,0,0,182,13,94,171,80.5,21,53.8,0,235,29,2.2,18.1,1.37
2022,Chase Roberts,147528,WR,BYU,11,39,0,128,19.9,1,37.5,0,0,2,0,0,3,0,73.1,61,0,37,0,0,51,3,86.3,44,103.1,8,20.5,1,58,31,10.3,19.3,1.32,0,13.7,0,61.9,,0,0,7.1,1,9,0,67.5,69.5,0,59,0,0,111,13,93.7,104,114.6,21,53.8,1,227,94,7.2,17.5,2.18
2022,RJ Maryland,127250,TE,SMU,13,39,0,287,8.2,1,83.3,50,1,2,0,0,2,0,76.3,59.7,0,13,13.7,10,73,5,80.8,59,126.4,6,15.4,2,29,13,2.6,5.8,0.49,0,8.9,2,64,40,2,5,5.9,1,13,0,70.9,58.8,1,38,12,25,208,16,83.7,174,98.3,25,64.1,2,197,84,5.3,12.3,1.13
2022,Tiaquelin Mims,163565,WR,SO MISS,10,39,0,296,16,5,80,100,1,1,11.1,1,6,0,58.9,85.1,0,52,0,0,35,8,88.6,31,158.3,10,25.6,2,161,46,5.8,20.1,5.19,0,5.3,8,68.8,,0,0,0,0,6,0,81.5,63.9,1,24,0,0,123,11,89.4,110,84.4,16,41,1,116,88,8,10.5,1.05
2022,Kobe Paysour,143974,WR,N CAROLINA,13,39,0,245,9.7,0,71.4,66.7,2,3,0,0,5,0,80.9,65.5,0,49,0,0,71,10,98.6,70,136.3,14,35.9,2,118,47,4.7,11.8,1.69,0,9.1,0,75,0,0,1,0,0,6,0,82.2,59.1,0,22,0,0,98,12,98,96,110.9,16,41,1,98,43,3.6,8.2,1.02
2022,Renard Bell,42089,WR,WASH STATE,8,39,0,341,2.9,1,70,,0,0,0,0,4,0,78.5,64.9,0,15,0,0,43,7,90.7,39,110.8,10,25.6,1,41,42,6,5.9,1.05,0,9.3,10,70.4,66.7,4,6,0,0,12,0,85.5,73.3,0,47,1.7,2,116,19,95.7,111,111.7,27,69.2,1,250,98,5.2,13.2,2.25
2022,Gavin Holmes,61167,WR,BAYLOR,11,39,0,118,16.4,0,22.2,0,0,1,33.3,1,2,0,31.6,53,2,19,0,0,35,2,91.4,32,39.8,9,23.1,1,33,17,8.5,16.5,1.03,0,16.1,3,83.3,66.7,2,3,4.8,1,16,0,74.4,79.3,1,56,0,0,122,20,96.7,118,141,24,61.5,3,438,116,5.8,21.9,3.71
2022,Joseph Scates,78128,WR,MEMPHIS,11,39,0,218,13.8,5,55.6,50,1,2,16.7,1,4,0,49.8,68.2,1,51,0,0,46,5,95.7,44,100.5,9,23.1,2,119,68,13.6,23.8,2.7,0,18.6,0,54.5,40,2,5,29.4,5,8,2,19.1,55.6,0,79,0,0,124,12,96,119,129.5,22,56.4,2,273,102,8.5,22.8,2.29
2022,Josiah Miamen,101689,TE,FIU,12,39,0,166,8.3,0,58.3,100,2,2,12.5,1,2,0,56.4,53.6,0,18,7.6,5,66,7,90.9,60,67.4,12,30.8,0,48,14,2,6.9,0.8,0,5.5,3,85.7,66.7,2,3,0,0,7,0,85.9,74.3,0,20,12,19,158,18,84.2,133,98.8,21,53.8,0,162,71,3.9,9,1.22
2022,Koy Moore,124104,WR,AUBURN,12,39,0,115,12,0,37.5,50,1,2,0,0,3,0,73.1,58.6,1,24,0,0,69,3,95.7,66,21.9,8,20.5,0,54,27,9,18,0.82,0,11.3,1,57.7,42.9,3,7,11.8,2,10,0,57.1,61.5,1,46,0,0,157,15,95.5,150,84.9,26,66.7,1,237,108,7.2,15.8,1.58
2022,Dean Patterson,145224,WR,FIU,12,39,0,166,14.8,0,50,100,2,2,0,0,3,0,73.1,65.8,1,27,0,0,43,3,100,43,48.6,6,15.4,0,64,11,3.7,21.3,1.49,0,11.1,3,48,0,0,2,14.3,2,10,0,51.7,63,2,46,0,0,125,12,96.8,121,38.9,25,64.1,0,181,88,7.3,15.1,1.5
2022,Amir Abdur-Rahman,84499,WR,BALL ST,12,38,0,117,6.7,1,69.2,50,2,4,10,1,3,0,61,56,0,39,0,0,81,9,90.1,73,117.1,13,34.2,1,99,52,5.8,11,1.36,0,10.5,1,56.3,25,1,4,0,0,4,0,80.1,56.7,0,16,0,0,86,9,94.2,81,68.8,16,42.1,0,76,26,2.9,8.4,0.94
2022,Oscar Cardenas,98291,TE,UTSA,14,38,0,331,9.3,1,85.7,100,2,2,0,0,4,0,77.5,59.5,0,54,15.5,18,116,6,81.9,95,118.8,7,18.4,0,123,64,10.7,20.5,1.29,0,6.4,3,84.6,100,2,2,0,0,17,1,86.7,69.4,2,33,13.4,32,238,22,84,200,92.3,26,68.4,1,280,158,7.2,12.7,1.4
2022,Jordan Bly,145345,WR,DOMINION,11,38,0,263,6.9,1,53.8,0,0,3,22.2,2,0,0,38.4,50.8,0,6,0,0,57,7,93,53,59.5,13,34.2,0,33,24,3.4,4.7,0.62,0,8.6,3,65,0,0,2,0,0,8,0,82.7,64,1,32,0,0,126,13,95.2,120,67.9,20,52.6,0,156,32,2.5,12,1.3
2022,Taj Davis,72400,WR,WASHINGTON,13,38,0,340,15.5,1,54.5,,0,0,0,0,3,0,77.5,63.6,0,17,0,0,54,6,98.1,53,70.6,11,28.9,0,61,17,2.8,10.2,1.15,0,14.8,0,56.5,0,0,1,7.1,1,8,0,67.5,63.3,0,62,0,0,107,13,97.2,104,115.3,23,60.5,2,205,66,5.1,15.8,1.97
2022,Bryan Thompson,61777,WR,ARIZONA ST,11,38,0,110,11.9,0,42.9,50,1,2,40,2,3,0,21.7,55,1,32,0,0,62,3,91.9,57,32.1,7,18.4,0,57,9,3,19,1,0,11.2,0,72.7,66.7,2,3,0,0,9,0,84.2,68.6,1,38,0,0,123,16,99.2,122,82.2,22,57.9,0,203,61,3.8,12.7,1.66
2022,CJ Dippre,144888,TE,MARYLAND,12,38,0,215,2.3,3,62.5,50,1,2,0,0,3,0,76.3,67.9,0,25,21,13,62,5,72.6,45,75.5,8,21.1,0,41,41,8.2,8.2,0.91,0,4.8,5,86.4,100,1,1,5,1,9,2,73.8,67.1,0,26,20.7,30,145,19,73.8,107,139.2,22,57.9,2,223,137,7.2,11.7,2.08
2022,Tyrone Tracy,84226,WR,PURDUE,14,38,0,273,1.3,2,66.7,0,0,1,20,1,2,1,50.3,54.8,0,32,0,0,49,4,93.9,46,91,6,15.8,0,48,53,13.3,12,1.04,0,4.1,3,72,0,0,2,5.3,1,4,0,73.6,59.9,2,19,0.9,1,110,18,94.5,104,47.8,25,65.8,0,114,92,5.1,6.3,1.1
2022,Brenton Strange,101694,TE,PENN STATE,13,38,0,266,3.9,2,90.9,100,4,4,0,0,6,0,80.9,64.5,0,16,10.5,10,95,10,82.1,78,135.8,11,28.9,2,78,50,5,7.8,1,0,7.9,3,78.9,33.3,1,3,6.3,1,9,0,69.9,68,1,67,12.3,20,162,15,84,136,127.9,19,50,2,219,115,7.7,14.6,1.61
2022,Neal Johnson,98298,TE,LA LAFAYET,13,38,0,207,8.3,0,42.9,0,0,2,25,1,3,0,40.2,52.7,0,20,13.2,12,91,3,83.5,76,62.2,7,18.4,0,41,14,4.7,13.7,0.54,0,5,2,83.3,0,0,2,4.8,1,13,0,75.2,78.2,0,43,11.8,19,161,20,85.1,137,136.6,24,63.2,2,243,150,7.5,12.2,1.77
2022,Jordan Smith,78037,TE,TEMPLE,11,38,0,306,9.6,2,70,80,4,5,0,0,5,0,79.3,70.4,0,47,6.2,4,65,7,92.3,60,137.9,10,26.3,1,106,54,7.7,15.1,1.77,0,8.4,1,75,0,0,3,6.3,1,12,0,69.9,75.9,1,40,6.3,7,111,15,91,101,127.9,20,52.6,3,214,89,5.9,14.3,2.12
2022,Mikel Barkley,98748,WR,TOLEDO,11,38,0,316,9,2,58.3,100,2,2,12.5,1,6,0,58.9,68.6,0,19,0,0,50,7,98,49,108.3,12,31.6,1,86,43,6.1,12.3,1.76,0,14.9,0,57.9,50,2,4,15.4,2,5,0,51.7,64.1,1,39,0,0,99,11,94.9,94,80.6,19,50,1,158,23,2.1,14.4,1.68
2022,Te'Vailance Hunt,78109,WR,ARK STATE,8,38,0,113,14,0,50,25,1,4,16.7,1,5,0,49.8,68.2,0,33,0,0,43,5,95.3,41,112.1,10,26.3,3,69,6,1.2,13.8,1.68,0,11.8,2,47.8,0,0,3,8.3,1,5,1,64.6,56.6,0,22,0,0,120,11,98.3,118,62.4,23,60.5,0,113,43,3.9,10.3,0.96
2022,KeAndre Lambert-Smith,129789,WR,PENN STATE,11,38,0,266,8.6,4,53.3,25,1,4,0,0,4,0,79.3,65.4,0,35,0,0,86,8,94.2,81,99.6,15,39.5,1,111,66,8.3,13.9,1.37,0,9.8,1,65,33.3,1,3,13.3,2,12,0,57.1,64.1,0,88,0.8,1,124,13,93.5,116,138.8,20,52.6,2,236,114,8.8,18.2,2.03
2022,Griffin Hebert,61382,TE,LA TECH,9,38,0,208,9.5,1,92.9,100,2,2,0,0,11,0,82.7,90.7,0,63,4.5,3,67,13,88.1,59,142.6,14,36.8,1,233,107,8.2,17.9,3.95,0,7.4,3,36.4,16.7,1,6,33.3,4,6,0,20.6,51.1,3,75,4.7,7,148,8,88.5,131,45.3,22,57.9,1,197,143,17.9,24.6,1.5
2022,Jayden Thomas,147485,WR,NOTRE DAME,13,38,0,258,11.8,0,61.5,42.9,3,7,0,0,5,0,79.3,62.2,2,30,0,0,104,8,95.2,99,81.9,13,34.2,2,89,22,2.8,11.1,0.9,0,11.5,1,64.7,66.7,2,3,0,0,10,0,81.5,63.1,1,38,0,0,147,11,96.6,142,96,17,44.7,1,183,67,6.1,16.6,1.29
2022,Jordan Houston,99592,HB,NC STATE,12,38,0,248,7.6,0,100,,0,0,0,0,2,0,76.3,64.3,0,34,28.6,20,70,5,60,42,158.3,5,13.2,1,67,36,7.2,13.4,1.6,0,-2.8,2,59.3,0,0,1,33.3,8,5,0,15.7,32.3,0,23,20.6,33,160,16,75.6,121,68.9,27,71.1,0,113,165,10.3,7.1,0.93
2022,Traeshon Holden,123917,WR,ALABAMA,10,37,0,103,10.9,1,53.3,0,0,1,27.3,3,7,0,27.8,60.2,2,27,0,0,55,8,94.5,52,73.5,15,40.5,5,97,50,6.3,12.1,1.87,0,12.5,2,80,66.7,2,3,7.7,1,9,0,66.1,64.9,0,18,1.1,1,94,12,94.7,89,104.4,15,40.5,0,136,22,1.8,11.3,1.53
2022,Dayton Wade,97181,WR,OLE MISS,12,37,0,226,15.2,0,60,,0,0,0,0,1,0,73.1,52.7,0,17,0,0,66,3,92.4,61,73.8,5,13.5,0,26,1,0.3,8.7,0.43,0,11.1,2,74.1,50,1,2,4.8,1,10,1,75.4,67.7,0,39,0,0,140,20,89.3,125,141.7,27,73,3,265,86,4.3,13.3,2.12
2022,Roman Hemby,144891,HB,MARYLAND,13,37,0,215,-2.7,3,90,,0,0,0,0,3,0,61,57.1,0,11,31.6,36,114,9,63.2,72,119.6,10,27,1,47,72,8,5.2,0.65,0,-1.7,6,100,,0,0,0,0,12,0,86.7,74.3,0,27,16.4,37,225,22,80.9,182,111.7,22,59.5,0,238,275,12.5,10.8,1.31
2022,Peter LeBlanc,97814,WR,LA LAFAYET,13,37,0,207,7.9,0,40,0,0,5,33.3,3,2,0,16.1,44,0,12,0,0,75,6,94.7,71,70.1,15,40.5,1,27,26,4.3,4.5,0.38,0,1.5,2,88.9,,0,0,5.9,1,6,0,70.9,57,0,18,0,0,148,16,96.6,143,95.6,18,48.6,0,125,112,7,7.8,0.87
2022,Silas Bolden,71674,WR,OREGON ST,13,37,0,265,13.6,0,62.5,100,1,1,0,0,4,0,76.3,66.7,0,21,0,0,56,5,91.1,51,129.2,8,21.6,1,68,29,5.8,13.6,1.33,0,11.9,2,68,50,2,4,0,0,11,0,84.7,79.3,1,34,0,0,95,17,93.7,89,120.7,25,67.6,3,234,53,3.1,13.8,2.63
2022,Ray Davis,101072,HB,VANDERBILT,12,37,0,333,5.5,2,87.5,,0,0,0,0,2,0,78.5,71.2,0,21,16.7,13,78,7,75.6,59,129.2,8,21.6,2,44,34,4.9,6.3,0.75,0,0.5,2,80,0,0,1,5.9,1,3,0,71.9,58.2,0,18,16.4,26,159,16,79.9,127,80,20,54.1,0,64,119,7.4,4,0.5
2022,Julian Ortega-Jones,78155,WR,TEXAS ST,9,37,0,314,12.5,0,75,50,1,2,0,0,6,0,80.1,72.9,0,28,0,0,60,9,95,57,127.8,12,32.4,1,102,14,1.6,11.3,1.79,0,6,4,86.7,,0,0,0,0,4,0,82.7,58.2,1,26,0,0,108,13,97.2,105,63.1,15,40.5,0,87,47,3.6,6.7,0.83
2022,R.J. Sneed II,61166,WR,COLORADO,12,37,0,143,11,0,40,0,0,1,33.3,1,2,0,31.6,51.1,0,20,0,0,75,2,90.7,68,57.9,5,13.5,0,27,5,2.5,13.5,0.4,0,8.9,0,47.8,50,2,4,15.4,2,2,0,49.8,48.3,1,15,0,0,122,11,95.1,116,37.2,23,62.2,0,74,43,3.9,6.7,0.64
2022,Gunnar Oakes,60885,TE,E MICHIGAN,12,37,0,160,7.3,2,64.3,0,0,2,0,0,8,0,80.1,77.2,1,23,19.3,17,88,9,73.9,65,57.7,14,37.8,0,107,71,7.9,11.9,1.65,0,5.2,0,78.6,,0,0,8.3,1,5,0,67.8,57.9,0,27,17.4,28,161,11,77,124,102.1,14,37.8,0,119,70,6.4,10.8,0.96
2022,Stephon Johnson Jr.,157794,WR,OKLA STATE,9,37,0,262,8.6,0,100,100,4,4,0,0,5,0,79.3,84.1,0,25,0,0,36,8,97.2,35,153.6,8,21.6,1,91,30,3.8,11.4,2.6,0,13.8,4,37.5,14.3,1,7,10,1,6,0,61,58.2,1,84,0,0,124,9,93.5,116,63.2,24,64.9,1,192,129,14.3,21.3,1.66
2022,Roman Wilson,129604,WR,MICHIGAN,12,37,0,222,16.7,3,66.7,,0,0,11.1,1,8,0,61,75,0,42,0,0,61,8,86.9,53,137.8,12,32.4,3,117,27,3.4,14.6,2.21,0,8.4,4,68.8,50,1,2,8.3,1,5,0,64.9,60.6,0,61,0,0,94,11,96.8,91,116.1,16,43.2,1,138,118,10.7,12.5,1.52
2022,Beaux Collins,144112,WR,CLEMSON,10,37,0,140,18,0,50,33.3,2,6,22.2,2,5,0,37.6,63.8,0,59,0,0,74,7,86.5,64,128,14,37.8,2,150,49,7,21.4,2.34,0,19.3,0,53.3,,0,0,11.1,1,6,0,58.9,56.7,1,40,0,0,127,8,96.9,123,100.3,15,40.5,2,151,43,5.4,18.9,1.23
